target_id,approved_symbol,overall_score,datasource_scores_json
ENSG00000140259,MFAP1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000156925,ZIC3,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000270959,LPP-AS2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000164068,RNF123,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000141349,G6PC3,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000138002,IFT172,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000155897,ADCY8,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000219607,PPP1R3G,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000175766,EIF4E1B,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000123472,ATPAF1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000181029,TRAPPC5,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000008277,ADAM22,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000181392,SYNE4,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000185527,PDE6G,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000196172,ZNF681,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000250266,LINC01612,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000164236,ANKRD33B,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000162066,AMDHD2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000119392,GLE1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000176136,MC5R,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000168802,CHTF8,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000111052,LIN7A,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000175550,DRAP1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000186522,SEPTIN10,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000113719,ERGIC1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000276168,RN7SL1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000092529,CAPN3,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000293516,ZNF271P,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000211696,TRGV8,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000123737,EXOSC9,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000175664,TEX26,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000183571,PGPEP1L,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000228741,SPATA13,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000164287,CDC20B,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000178934,LGALS7B,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000135643,KCNMB4,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000157303,SUSD3,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000204345,CD300LD,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000164708,PGAM2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000164053,ATRIP,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000177752,YIPF7,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000123130,ACOT9,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000122188,LAX1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000006015,REX1BD,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000164751,PEX2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000158019,BABAM2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000170950,PGK2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000139549,DHH,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000145248,SLC10A4,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000214940,NPIPA8,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000105618,PRPF31,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000293480,TCAM1P,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000198743,SLC5A3,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000249481,SPATS1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000164219,PGGT1B,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000234754,LINC02817,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000167491,GATAD2A,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000131944,FAAP24,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000130038,CRACR2A,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000200087,SNORA73B,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000239642,MEIKIN,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000143951,WDPCP,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000234772,LINC00412,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000143612,LTAP1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000059145,UNKL,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000160460,SPTBN4,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000170967,DDI1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000185873,TMPRSS11B,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000078043,PIAS2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000171962,DRC3,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000134030,CTIF,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000198771,RCSD1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000188710,QRFP,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000196074,SYCP2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000215148,PRSS41,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000268221,OPN1MW,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000151690,MFSD6,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000136932,TRMO,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000165061,ZMAT4,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000182255,KCNA4,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000114779,ABHD14B,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000136371,MTHFS,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000170088,TMEM192,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000204379,XAGE1A,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000177613,CSTF2T,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000170270,GON7,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000122085,MTERF4,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000171492,LRRC8D,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000171443,ZNF524,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000156885,COX6A2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000254636,ARMS2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000212588,SNORA26,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000175463,TBC1D10C,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000139354,GAS2L3,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000164080,RAD54L2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000142546,NOSIP,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000204165,CXORF65,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000124787,RPP40,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000162923,WDR26,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000189180,ZNF33A,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000116752,BCAS2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000200033,RNU6-403P,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000273841,TAF9,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000265203,RBP3,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000166938,DIS3L,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000263353,PPIAL4A,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000170374,SP7,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000267978,MAGEA9B,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000214456,PLIN5,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000183281,PLGLB1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000163913,IFT122,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000163254,CRYGC,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000185899,TAS2R60,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000145103,ILDR1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000215217,CFAP90,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000167394,ZNF668,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000185129,PURA,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000122390,NAA60,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000213337,ANKRD39,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000157322,CLEC18A,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000166444,DENND2B,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000100239,PPP6R2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000115592,PRKAG3,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000235961,PNMA6A,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000112379,ARFGEF3,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000163697,APBB2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000134330,IAH1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000032389,EIPR1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000168505,GBX2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000122584,NXPH1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000010270,STARD3NL,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000132394,EEFSEC,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000131462,TUBG1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000177700,POLR2L,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000132405,TBC1D14,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000156675,RAB11FIP1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000112855,HARS2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000146729,NIPSNAP2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000111832,RWDD1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000250048,LINC00603,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000113231,PDE8B,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000117523,PRRC2C,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000146083,RNF44,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000120242,IFNA8,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000240578,TRBV22-1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000144357,UBR3,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000164037,SLC9B1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000173950,XXYLT1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000147246,HTR2C,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000130584,ZBTB46,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000178038,ALS2CL,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000144214,LYG1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000156795,NTAQ1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000160785,SLC25A44,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000150551,LYPD1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000169962,TAS1R3,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000152439,ZNF773,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000224707,E2F3-IT1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000153339,TRAPPC8,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000156642,NPTN,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000180389,ATP5F1EP2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000237194,SNAI1P1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000183888,SRARP,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000198856,OSTC,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000231412,LINC03078,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000075945,KIFAP3,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000183624,HMCES,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000266593,MIR4713,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000122482,ZNF644,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000256043,CTSO,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000137218,FRS3,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000170264,FAM161A,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000292345,ZBED1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000168061,SAC3D1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000184203,PPP1R2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000126698,DNAJC8,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000223839,FAM95B1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000284368,MIR5047,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000122678,POLM,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000163098,BIRC8,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000136213,CHST12,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000201302,SNORA65,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000188263,IL17REL,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000119943,PYROXD2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000108417,KRT37,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000182405,PGBD4,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000172869,DMXL1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000149532,CPSF7,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000157343,ARMC12,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000248492,ZFAT-AS1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000185414,MRPL30,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000125409,TEKT3,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000139173,TMEM117,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000106415,GLCCI1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000178403,NEUROG2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000274070,CASTOR2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000253831,ETV3L,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000188636,RTL6,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000081870,IFT25,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000138813,C4ORF17,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000283010,LNCPNKY,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000117477,CCDC181,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000185900,POMK,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000166908,PIP4K2C,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000134463,ECHDC3,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000196369,SRGAP2B,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000291151,NSUN5P1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000180891,CUEDC1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000153560,UBP1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000172199,OR8U1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000260691,ANKRD20A1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000072954,TMEM38A,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000223705,NSUN5P1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000204961,PCDHA9,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000124827,GCM2,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000242766,IGKV1D-17,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000211784,TRAV10,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000281720,DUX4L8,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000110060,PUS3,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000078319,PMS2P1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000163207,IVL,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000101327,PDYN,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
ENSG00000119640,ACYP1,0.0036957985468470188,"[{""id"": ""europepmc"", ""score"": 0.030396539880581056}]"
