gene_cards_k,cluster_id,gene_symbol,set_label
20554,cluster_8,MARK4,primary_anywhere
20554,cluster_8,MASP1,primary_anywhere
20554,cluster_8,MASP2,primary_anywhere
20554,cluster_8,MAST4,primary_anywhere
20554,cluster_8,MAT2B,primary_anywhere
20554,cluster_8,MATN2,primary_anywhere
20554,cluster_8,MATN4,primary_anywhere
20554,cluster_8,MATR3,primary_anywhere
20554,cluster_8,MAX,primary_anywhere
20554,cluster_8,MAZ,primary_anywhere
20554,cluster_8,MBLAC2,primary_anywhere
20554,cluster_8,MBNL3,primary_anywhere
20554,cluster_8,MBP,primary_anywhere
20554,cluster_8,MC4R,primary_anywhere
20554,cluster_8,MCCC2,primary_anywhere
20554,cluster_8,MCF2L,primary_anywhere
20554,cluster_8,MCM2,primary_anywhere
20554,cluster_8,MCM3,primary_anywhere
20554,cluster_8,MCM4,primary_anywhere
20554,cluster_8,MCM7,primary_anywhere
20554,cluster_8,MCM8,primary_anywhere
20554,cluster_8,MCRIP2,primary_anywhere
20554,cluster_8,MCRS1,primary_anywhere
20554,cluster_8,MCU,primary_anywhere
20554,cluster_8,MDFI,primary_anywhere
20554,cluster_8,MDGA2,primary_anywhere
20554,cluster_8,MDH1,primary_anywhere
20554,cluster_8,MDM4,primary_anywhere
20554,cluster_8,MECP2,primary_anywhere
20554,cluster_8,MED1,primary_anywhere
20554,cluster_8,MED17,primary_anywhere
20554,cluster_8,MED27,primary_anywhere
20554,cluster_8,MED31,primary_anywhere
20554,cluster_8,MEF2C,primary_anywhere
20554,cluster_8,MEG3,primary_anywhere
20554,cluster_8,MEGF8,primary_anywhere
20554,cluster_8,MESP1,primary_anywhere
20554,cluster_8,METTL16,primary_anywhere
20554,cluster_8,METTL22,primary_anywhere
20554,cluster_8,METTL26,primary_anywhere
20554,cluster_8,METTL3,primary_anywhere
20554,cluster_8,MFF,primary_anywhere
20554,cluster_8,MFGE8,primary_anywhere
20554,cluster_8,MGAT4A,primary_anywhere
20554,cluster_8,MGAT4B,primary_anywhere
20554,cluster_8,MGMT,primary_anywhere
20554,cluster_8,MIB2,primary_anywhere
20554,cluster_8,MICAL1,primary_anywhere
20554,cluster_8,MIDEAS,primary_anywhere
20554,cluster_8,MINDY3,primary_anywhere
20554,cluster_8,MIR106B,primary_anywhere
20554,cluster_8,MIR10A,primary_anywhere
20554,cluster_8,MIR124-1,primary_anywhere
20554,cluster_8,MIR139,primary_anywhere
20554,cluster_8,MIR142,primary_anywhere
20554,cluster_8,MIR146A,primary_anywhere
20554,cluster_8,MIR18A,primary_anywhere
20554,cluster_8,MIR190B,primary_anywhere
20554,cluster_8,MIR196B,primary_anywhere
20554,cluster_8,MIR21,primary_anywhere
20554,cluster_8,MIR222,primary_anywhere
20554,cluster_8,MIR25,primary_anywhere
20554,cluster_8,MIR34B,primary_anywhere
20554,cluster_8,MIR431,primary_anywhere
20554,cluster_8,MIR4516,primary_anywhere
20554,cluster_8,MIR494,primary_anywhere
20554,cluster_8,MIR503HG,primary_anywhere
20554,cluster_8,MIR651,primary_anywhere
20554,cluster_8,MIR675,primary_anywhere
20554,cluster_8,MKI67,primary_anywhere
20554,cluster_8,MLH1,primary_anywhere
20554,cluster_8,MME,primary_anywhere
20554,cluster_8,MMP17,primary_anywhere
20554,cluster_8,MMP24,primary_anywhere
20554,cluster_8,MND1,primary_anywhere
20554,cluster_8,MOB4,primary_anywhere
20554,cluster_8,MOGS,primary_anywhere
20554,cluster_8,MPC2,primary_anywhere
20554,cluster_8,MPDU1,primary_anywhere
20554,cluster_8,MPEG1,primary_anywhere
20554,cluster_8,MPHOSPH9,primary_anywhere
20554,cluster_8,MRC1,primary_anywhere
20554,cluster_8,MRM2,primary_anywhere
20554,cluster_8,MROH1,primary_anywhere
20554,cluster_8,MROH6,primary_anywhere
20554,cluster_8,MRPL15,primary_anywhere
20554,cluster_8,MRPL23,primary_anywhere
20554,cluster_8,MRPL45,primary_anywhere
20554,cluster_8,MRPL51,primary_anywhere
20554,cluster_8,MRPL9,primary_anywhere
20554,cluster_8,MRPS11,primary_anywhere
20554,cluster_8,MRPS12,primary_anywhere
20554,cluster_8,MRPS18C,primary_anywhere
20554,cluster_8,MSI1,primary_anywhere
20554,cluster_8,MSL1,primary_anywhere
20554,cluster_8,MSLN,primary_anywhere
20554,cluster_8,MT1A,primary_anywhere
20554,cluster_8,MT2A,primary_anywhere
20554,cluster_8,MT4,primary_anywhere
20554,cluster_8,MTA1,primary_anywhere
20554,cluster_8,MTDH,primary_anywhere
20554,cluster_8,MTHFD1,primary_anywhere
20554,cluster_8,MTHFSD,primary_anywhere
20554,cluster_8,MTIF3,primary_anywhere
20554,cluster_8,MTOR,primary_anywhere
20554,cluster_8,MTR,primary_anywhere
20554,cluster_8,MTRNR2L10,primary_anywhere
20554,cluster_8,MTRNR2L8,primary_anywhere
20554,cluster_8,MTTP,primary_anywhere
20554,cluster_8,MUTYH,primary_anywhere
20554,cluster_8,MYD88,primary_anywhere
20554,cluster_8,MYL2,primary_anywhere
20554,cluster_8,MYL6,primary_anywhere
20554,cluster_8,MYLIP,primary_anywhere
20554,cluster_8,MYO16,primary_anywhere
20554,cluster_8,MYO1E,primary_anywhere
20554,cluster_8,MYRF,primary_anywhere
20554,cluster_8,MYT1,primary_anywhere
20554,cluster_8,MZT2B,primary_anywhere
20554,cluster_8,NAA15,primary_anywhere
20554,cluster_8,NABP2,primary_anywhere
20554,cluster_8,NACA,primary_anywhere
20554,cluster_8,NADK2,primary_anywhere
20554,cluster_8,NADSYN1,primary_anywhere
20554,cluster_8,NALF1,primary_anywhere
20554,cluster_8,NAMPT,primary_anywhere
20554,cluster_8,NANOS1,primary_anywhere
20554,cluster_8,NAP1L5,primary_anywhere
20554,cluster_8,NAT10,primary_anywhere
20554,cluster_8,NBAS,primary_anywhere
20554,cluster_8,NBL1,primary_anywhere
20554,cluster_8,NBR1,primary_anywhere
20554,cluster_8,NCAM1,primary_anywhere
20554,cluster_8,NCAM2,primary_anywhere
20554,cluster_8,NCAPG,primary_anywhere
20554,cluster_8,NCBP1,primary_anywhere
20554,cluster_8,NCBP3,primary_anywhere
20554,cluster_8,NCCRP1,primary_anywhere
20554,cluster_8,NCDN,primary_anywhere
20554,cluster_8,NCF2,primary_anywhere
20554,cluster_8,NCKAP1,primary_anywhere
20554,cluster_8,NCLN,primary_anywhere
20554,cluster_8,NCOA1,primary_anywhere
20554,cluster_8,NCOA4,primary_anywhere
20554,cluster_8,NCOA5,primary_anywhere
20554,cluster_8,NCOA7,primary_anywhere
20554,cluster_8,NCS1,primary_anywhere
20554,cluster_8,NDRG4,primary_anywhere
20554,cluster_8,NDUFA1,primary_anywhere
20554,cluster_8,NDUFB10,primary_anywhere
20554,cluster_8,NDUFB3,primary_anywhere
20554,cluster_8,NDUFB8,primary_anywhere
20554,cluster_8,NDUFS2,primary_anywhere
20554,cluster_8,NDUFS8,primary_anywhere
20554,cluster_8,NDUFV3,primary_anywhere
20554,cluster_8,NEAT1,primary_anywhere
20554,cluster_8,NEBL,primary_anywhere
20554,cluster_8,NEDD4L,primary_anywhere
20554,cluster_8,NEFH,primary_anywhere
20554,cluster_8,NEIL2,primary_anywhere
20554,cluster_8,NEIL3,primary_anywhere
20554,cluster_8,NELFCD,primary_anywhere
20554,cluster_8,NELFE,primary_anywhere
20554,cluster_8,NENF,primary_anywhere
20554,cluster_8,NEO1,primary_anywhere
20554,cluster_8,NES,primary_anywhere
20554,cluster_8,NEUROD2,primary_anywhere
20554,cluster_8,NEUROD4,primary_anywhere
20554,cluster_8,NEUROG1,primary_anywhere
20554,cluster_8,NFATC4,primary_anywhere
20554,cluster_8,NFE2L2,primary_anywhere
20554,cluster_8,NFIA,primary_anywhere
20554,cluster_8,NFIX,primary_anywhere
20554,cluster_8,NFKB1,primary_anywhere
20554,cluster_8,NFKBIB,primary_anywhere
20554,cluster_8,NFRKB,primary_anywhere
20554,cluster_8,NFU1,primary_anywhere
20554,cluster_8,NGB,primary_anywhere
20554,cluster_8,NGEF,primary_anywhere
20554,cluster_8,NGRN,primary_anywhere
20554,cluster_8,NHERF2,primary_anywhere
20554,cluster_8,NHLRC2,primary_anywhere
20554,cluster_8,NIN,primary_anywhere
20554,cluster_8,NINJ1,primary_anywhere
20554,cluster_8,NINL,primary_anywhere
20554,cluster_8,NKX2-6,primary_anywhere
20554,cluster_8,NLGN1,primary_anywhere
20554,cluster_8,NLGN2,primary_anywhere
20554,cluster_8,NLGN3,primary_anywhere
20554,cluster_8,NLK,primary_anywhere
20554,cluster_8,NMNAT3,primary_anywhere
20554,cluster_8,NOG,primary_anywhere
20554,cluster_8,NOL3,primary_anywhere
20554,cluster_8,NONO,primary_anywhere
20554,cluster_8,NOP2,primary_anywhere
20554,cluster_8,NOS1,primary_anywhere
20554,cluster_8,NOS2,primary_anywhere
20554,cluster_8,NOS3,primary_anywhere
20554,cluster_8,NOSIP,primary_anywhere
20554,cluster_8,NOVA1,primary_anywhere
20554,cluster_8,NOX4,primary_anywhere
20554,cluster_8,NPLOC4,primary_anywhere
20554,cluster_8,NPPC,primary_anywhere
20554,cluster_8,NPR2,primary_anywhere
20554,cluster_8,NPTN,primary_anywhere
20554,cluster_8,NPTX1,primary_anywhere
20554,cluster_8,NPTXR,primary_anywhere
20554,cluster_8,NPY2R,primary_anywhere
20554,cluster_8,NQO1,primary_anywhere
20554,cluster_8,NR0B1,primary_anywhere
20554,cluster_8,NR1D1,primary_anywhere
20554,cluster_8,NRCAM,primary_anywhere
20554,cluster_8,NREP,primary_anywhere
20554,cluster_8,NRG3,primary_anywhere
20554,cluster_8,NRXN1,primary_anywhere
20554,cluster_8,NRXN2,primary_anywhere
20554,cluster_8,NRXN3,primary_anywhere
20554,cluster_8,NSD1,primary_anywhere
20554,cluster_8,NSD2,primary_anywhere
20554,cluster_8,NSD3,primary_anywhere
20554,cluster_8,NSUN2,primary_anywhere
20554,cluster_8,NSUN5,primary_anywhere
20554,cluster_8,NT5C,primary_anywhere
20554,cluster_8,NT5C2,primary_anywhere
20554,cluster_8,NTRK2,primary_anywhere
20554,cluster_8,NUBP1,primary_anywhere
20554,cluster_8,NUCB1,primary_anywhere
20554,cluster_8,NUDCD3,primary_anywhere
20554,cluster_8,NUP205,primary_anywhere
20554,cluster_8,NUP50,primary_anywhere
20554,cluster_8,NUP98,primary_anywhere
20554,cluster_8,NVL,primary_anywhere
20554,cluster_8,NXF1,primary_anywhere
20554,cluster_8,NXN,primary_anywhere
20554,cluster_8,NXPE3,primary_anywhere
20554,cluster_8,NXPH4,primary_anywhere
20554,cluster_8,NYAP2,primary_anywhere
20554,cluster_8,OAT,primary_anywhere
20554,cluster_8,OCRL,primary_anywhere
20554,cluster_8,ODF2,primary_anywhere
20554,cluster_8,OGDHL,primary_anywhere
20554,cluster_8,OGFOD1,primary_anywhere
20554,cluster_8,OGG1,primary_anywhere
20554,cluster_8,OLA1,primary_anywhere
20554,cluster_8,OLFM3,primary_anywhere
20554,cluster_8,OLIG2,primary_anywhere
20554,cluster_8,OMD,primary_anywhere
20554,cluster_8,OPCML,primary_anywhere
20554,cluster_8,ORAI1,primary_anywhere
20554,cluster_8,ORAI2,primary_anywhere
20554,cluster_8,ORAI3,primary_anywhere
20554,cluster_8,ORM1,primary_anywhere
20554,cluster_8,ORM2,primary_anywhere
20554,cluster_8,OS9,primary_anywhere
20554,cluster_8,OSBPL1A,primary_anywhere
20554,cluster_8,OSBPL9,primary_anywhere
20554,cluster_8,OSTM1,primary_anywhere
20554,cluster_8,OTUD7A,primary_anywhere
20554,cluster_8,OXR1,primary_anywhere
20554,cluster_8,P2RX5,primary_anywhere
20554,cluster_8,P2RY1,primary_anywhere
20554,cluster_8,P3H2,primary_anywhere
20554,cluster_8,P4HTM,primary_anywhere
20554,cluster_8,PABPC1,primary_anywhere
20554,cluster_8,PABPN1,primary_anywhere
20554,cluster_8,PACS1,primary_anywhere
20554,cluster_8,PACS2,primary_anywhere
20554,cluster_8,PADI2,primary_anywhere
20554,cluster_8,PADI4,primary_anywhere
20554,cluster_8,PAFAH1B1,primary_anywhere
20554,cluster_8,PAGR1,primary_anywhere
20554,cluster_8,PAICS,primary_anywhere
20554,cluster_8,PAK6,primary_anywhere
20554,cluster_8,PALM2AKAP2,primary_anywhere
20554,cluster_8,PANX2,primary_anywhere
20554,cluster_8,PAPOLA,primary_anywhere
20554,cluster_8,PAPSS1,primary_anywhere
20554,cluster_8,PAQR3,primary_anywhere
20554,cluster_8,PARK7,primary_anywhere
20554,cluster_8,PARP1,primary_anywhere
20554,cluster_8,PARP11,primary_anywhere
20554,cluster_8,PARP2,primary_anywhere
20554,cluster_8,PAX2,primary_anywhere
20554,cluster_8,PAX6,primary_anywhere
20554,cluster_8,PAX8,primary_anywhere
20554,cluster_8,PAXBP1,primary_anywhere
20554,cluster_8,PCDHB8,primary_anywhere
20554,cluster_8,PCDHGC3,primary_anywhere
20554,cluster_8,PCM1,primary_anywhere
20554,cluster_8,PCSK1N,primary_anywhere
20554,cluster_8,PDCD1,primary_anywhere
20554,cluster_8,PDCD2,primary_anywhere
20554,cluster_8,PDCD4,primary_anywhere
20554,cluster_8,PDCL3,primary_anywhere
20554,cluster_8,PDE4A,primary_anywhere
20554,cluster_8,PDE4DIP,primary_anywhere
20554,cluster_8,PDE6B,primary_anywhere
20554,cluster_8,PDE7A,primary_anywhere
20554,cluster_8,PDE7B,primary_anywhere
20554,cluster_8,PDE9A,primary_anywhere
20554,cluster_8,PDGFRA,primary_anywhere
20554,cluster_8,PDHX,primary_anywhere
20554,cluster_8,PDIA3,primary_anywhere
20554,cluster_8,PDK1,primary_anywhere
20554,cluster_8,PDLIM5,primary_anywhere
20554,cluster_8,PDLIM7,primary_anywhere
20554,cluster_8,PDS5A,primary_anywhere
20554,cluster_8,PDXK,primary_anywhere
20554,cluster_8,PDZD8,primary_anywhere
20554,cluster_8,PEA15,primary_anywhere
20554,cluster_8,PEF1,primary_anywhere
20554,cluster_8,PEG3,primary_anywhere
20554,cluster_8,PELO,primary_anywhere
20554,cluster_8,PER3,primary_anywhere
20554,cluster_8,PEX2,primary_anywhere
20554,cluster_8,PEX5,primary_anywhere
20554,cluster_8,PEX6,primary_anywhere
20554,cluster_8,PFKFB2,primary_anywhere
20554,cluster_8,PFKM,primary_anywhere
20554,cluster_8,PFN2,primary_anywhere
20554,cluster_8,PGA3,primary_anywhere
20554,cluster_8,PGA4,primary_anywhere
20554,cluster_8,PGAM1,primary_anywhere
20554,cluster_8,PGD,primary_anywhere
20554,cluster_8,PGLYRP1,primary_anywhere
20554,cluster_8,PGM1,primary_anywhere
20554,cluster_8,PGM2L1,primary_anywhere
20554,cluster_8,PGR,primary_anywhere
20554,cluster_8,PHAX,primary_anywhere
20554,cluster_8,PHB1,primary_anywhere
20554,cluster_8,PHB2,primary_anywhere
20554,cluster_8,PHC2,primary_anywhere
20554,cluster_8,PHF1,primary_anywhere
20554,cluster_8,PHF5A,primary_anywhere
20554,cluster_8,PHKB,primary_anywhere
20554,cluster_8,PHLDA3,primary_anywhere
20554,cluster_8,PHLPP2,primary_anywhere
20554,cluster_8,PI4KB,primary_anywhere
20554,cluster_8,PIF1,primary_anywhere
20554,cluster_8,PIGS,primary_anywhere
20554,cluster_8,PIGX,primary_anywhere
20554,cluster_8,PIK3CB,primary_anywhere
20554,cluster_8,PIK3R1,primary_anywhere
20554,cluster_8,PINK1,primary_anywhere
20554,cluster_8,PIP,primary_anywhere
20554,cluster_8,PITPNC1,primary_anywhere
20554,cluster_8,PITPNM2,primary_anywhere
20554,cluster_8,PKD2L2,primary_anywhere
20554,cluster_8,PLA2G12A,primary_anywhere
20554,cluster_8,PLA2G15,primary_anywhere
20554,cluster_8,PLA2G4A,primary_anywhere
20554,cluster_8,PLA2G4C,primary_anywhere
20554,cluster_8,PLAAT3,primary_anywhere
20554,cluster_8,PLAC8,primary_anywhere
20554,cluster_8,PLAGL1,primary_anywhere
20554,cluster_8,PLAGL2,primary_anywhere
20554,cluster_8,PLCB1,primary_anywhere
20554,cluster_8,PLCD3,primary_anywhere
20554,cluster_8,PLD5,primary_anywhere
20554,cluster_8,PLEC,primary_anywhere
20554,cluster_8,PLEKHA8,primary_anywhere
20554,cluster_8,PLEKHB1,primary_anywhere
20554,cluster_8,PLGRKT,primary_anywhere
20554,cluster_8,PLIN3,primary_anywhere
20554,cluster_8,PLPP6,primary_anywhere
20554,cluster_8,PLPPR4,primary_anywhere
20554,cluster_8,PLS3,primary_anywhere
20554,cluster_8,PLSCR4,primary_anywhere
20554,cluster_8,PLXDC2,primary_anywhere
20554,cluster_8,PLXNA4,primary_anywhere
20554,cluster_8,PLXNB2,primary_anywhere
20554,cluster_8,PLXND1,primary_anywhere
20554,cluster_8,PMP2,primary_anywhere
20554,cluster_8,PNISR,primary_anywhere
20554,cluster_8,PNMA8A,primary_anywhere
20554,cluster_8,PNPO,primary_anywhere
20554,cluster_8,PODXL,primary_anywhere
20554,cluster_8,POGK,primary_anywhere
20554,cluster_8,POLD1,primary_anywhere
20554,cluster_8,POLQ,primary_anywhere
20554,cluster_8,POLR1B,primary_anywhere
20554,cluster_8,POLR3B,primary_anywhere
20554,cluster_8,POMC,primary_anywhere
20554,cluster_8,PON1,primary_anywhere
20554,cluster_8,POSTN,primary_anywhere
20554,cluster_8,POU2F1,primary_anywhere
20554,cluster_8,POU3F1,primary_anywhere
20554,cluster_8,POU3F2,primary_anywhere
20554,cluster_8,POU5F1,primary_anywhere
20554,cluster_8,PPFIA1,primary_anywhere
20554,cluster_8,PPFIA2,primary_anywhere
20554,cluster_8,PPIC,primary_anywhere
20554,cluster_8,PPIF,primary_anywhere
20554,cluster_8,PPM1G,primary_anywhere
20554,cluster_8,PPM1K,primary_anywhere
20554,cluster_8,PPP1CA,primary_anywhere
20554,cluster_8,PPP1R10,primary_anywhere
20554,cluster_8,PPP1R3C,primary_anywhere
20554,cluster_8,PPP2CB,primary_anywhere
20554,cluster_8,PPP2R1A,primary_anywhere
20554,cluster_8,PPP2R2B,primary_anywhere
20554,cluster_8,PPP2R2C,primary_anywhere
20554,cluster_8,PPP2R3C,primary_anywhere
20554,cluster_8,PPP2R5A,primary_anywhere
20554,cluster_8,PPP2R5C,primary_anywhere
20554,cluster_8,PPP6C,primary_anywhere
20554,cluster_8,PRDX1,primary_anywhere
20554,cluster_8,PRDX2,primary_anywhere
20554,cluster_8,PREP,primary_anywhere
20554,cluster_8,PREPL,primary_anywhere
20554,cluster_8,PRICKLE2,primary_anywhere
20554,cluster_8,PRKAB2,primary_anywhere
20554,cluster_8,PRKACB,primary_anywhere
20554,cluster_8,PRKAG2,primary_anywhere
20554,cluster_8,PRKAR1B,primary_anywhere
20554,cluster_8,PRKCB,primary_anywhere
20554,cluster_8,PRKCE,primary_anywhere
20554,cluster_8,PRKG2,primary_anywhere
20554,cluster_8,PRKN,primary_anywhere
20554,cluster_8,PRL,primary_anywhere
20554,cluster_8,PRMT2,primary_anywhere
20554,cluster_8,PRMT6,primary_anywhere
20554,cluster_8,PRMT9,primary_anywhere
20554,cluster_8,PRNP,primary_anywhere
20554,cluster_8,PROC,primary_anywhere
20554,cluster_8,PROSER1,primary_anywhere
20554,cluster_8,PRPF19,primary_anywhere
20554,cluster_8,PRPF40A,primary_anywhere
20554,cluster_8,PRR11,primary_anywhere
20554,cluster_8,PRRT1,primary_anywhere
20554,cluster_8,PRSS3,primary_anywhere
20554,cluster_8,PRSS55,primary_anywhere
20554,cluster_8,PRTG,primary_anywhere
20554,cluster_8,PRUNE1,primary_anywhere
20554,cluster_8,PSD,primary_anywhere
20554,cluster_8,PSEN1,primary_anywhere
20554,cluster_8,PSMA5,primary_anywhere
20554,cluster_8,PSMB2,primary_anywhere
20554,cluster_8,PSMB7,primary_anywhere
20554,cluster_8,PSMC2,primary_anywhere
20554,cluster_8,PSMC3,primary_anywhere
20554,cluster_8,PSMC4,primary_anywhere
20554,cluster_8,PSMD1,primary_anywhere
20554,cluster_8,PSMD13,primary_anywhere
20554,cluster_8,PSMD2,primary_anywhere
20554,cluster_8,PSMD4,primary_anywhere
20554,cluster_8,PSMD5,primary_anywhere
20554,cluster_8,PSME4,primary_anywhere
20554,cluster_8,PSTPIP1,primary_anywhere
20554,cluster_8,PTBP1,primary_anywhere
20554,cluster_8,PTCH1,primary_anywhere
20554,cluster_8,PTEN,primary_anywhere
20554,cluster_8,PTGDS,primary_anywhere
20554,cluster_8,PTGR1,primary_anywhere
20554,cluster_8,PTGS2,primary_anywhere
20554,cluster_8,PTH1R,primary_anywhere
20554,cluster_8,PTK2,primary_anywhere
20554,cluster_8,PTK2B,primary_anywhere
20554,cluster_8,PTPMT1,primary_anywhere
20554,cluster_8,PTPN23,primary_anywhere
20554,cluster_8,PTPRC,primary_anywhere
20554,cluster_8,PTPRF,primary_anywhere
20554,cluster_8,PTPRG,primary_anywhere
20554,cluster_8,PTPRM,primary_anywhere
20554,cluster_8,PTPRN,primary_anywhere
20554,cluster_8,PTPRN2,primary_anywhere
20554,cluster_8,PTPRR,primary_anywhere
20554,cluster_8,PTPRZ1,primary_anywhere
20554,cluster_8,PTS,primary_anywhere
20554,cluster_8,PUF60,primary_anywhere
20554,cluster_8,PVR,primary_anywhere
20554,cluster_8,PVT1,primary_anywhere
20554,cluster_8,PZP,primary_anywhere
20554,cluster_8,QARS1,primary_anywhere
20554,cluster_8,QPCT,primary_anywhere
20554,cluster_8,R3HDM2,primary_anywhere
20554,cluster_8,RAB11FIP2,primary_anywhere
20554,cluster_8,RAB11FIP4,primary_anywhere
20554,cluster_8,RAB12,primary_anywhere
20554,cluster_8,RAB15,primary_anywhere
20554,cluster_8,RAB1A,primary_anywhere
20554,cluster_8,RAB26,primary_anywhere
20554,cluster_8,RAB3B,primary_anywhere
20554,cluster_8,RAB3C,primary_anywhere
20554,cluster_8,RAB3GAP1,primary_anywhere
20554,cluster_8,RAB3IL1,primary_anywhere
20554,cluster_8,RAB5C,primary_anywhere
20554,cluster_8,RAB6A,primary_anywhere
20554,cluster_8,RAB6B,primary_anywhere
20554,cluster_8,RAB7A,primary_anywhere
20554,cluster_8,RAB8A,primary_anywhere
20554,cluster_8,RABGAP1,primary_anywhere
20554,cluster_8,RABGAP1L,primary_anywhere
20554,cluster_8,RABL6,primary_anywhere
20554,cluster_8,RAC3,primary_anywhere
20554,cluster_8,RACK1,primary_anywhere
20554,cluster_8,RAD23B,primary_anywhere
20554,cluster_8,RAD54L,primary_anywhere
20554,cluster_8,RALGDS,primary_anywhere
20554,cluster_8,RALGPS1,primary_anywhere
20554,cluster_8,RALY,primary_anywhere
20554,cluster_8,RAMP2,primary_anywhere
20554,cluster_8,RAN,primary_anywhere
20554,cluster_8,RANGAP1,primary_anywhere
20554,cluster_8,RAP1B,primary_anywhere
20554,cluster_8,RAP1GDS1,primary_anywhere
20554,cluster_8,RAPGEF1,primary_anywhere
20554,cluster_8,RAPGEF6,primary_anywhere
20554,cluster_8,RARS1,primary_anywhere
20554,cluster_8,RASGEF1A,primary_anywhere
20554,cluster_8,RASGRP2,primary_anywhere
20554,cluster_8,RAVER1,primary_anywhere
20554,cluster_8,RB1,primary_anywhere
20554,cluster_8,RBBP8,primary_anywhere
20554,cluster_8,RBFOX3,primary_anywhere
20554,cluster_8,RBM12,primary_anywhere
20554,cluster_8,RBM26,primary_anywhere
20554,cluster_8,RBM3,primary_anywhere
20554,cluster_8,RBM42,primary_anywhere
20554,cluster_8,RBM47,primary_anywhere
20554,cluster_8,RBM5,primary_anywhere
20554,cluster_8,RBM6,primary_anywhere
20554,cluster_8,RBMS1,primary_anywhere
20554,cluster_8,RBMX,primary_anywhere
20554,cluster_8,RCAN1,primary_anywhere
20554,cluster_8,RCC1,primary_anywhere
20554,cluster_8,RCC1L,primary_anywhere
20554,cluster_8,RCC2,primary_anywhere
20554,cluster_8,RCN2,primary_anywhere
20554,cluster_8,RDH13,primary_anywhere
20554,cluster_8,RECQL4,primary_anywhere
20554,cluster_8,REEP5,primary_anywhere
20554,cluster_8,RELA,primary_anywhere
20554,cluster_8,RETREG1,primary_anywhere
20554,cluster_8,RETREG2,primary_anywhere
20554,cluster_8,REV3L,primary_anywhere
20554,cluster_8,RFC3,primary_anywhere
20554,cluster_8,RFLNA,primary_anywhere
20554,cluster_8,RFLNB,primary_anywhere
20554,cluster_8,RFPL1,primary_anywhere
20554,cluster_8,RFPL2,primary_anywhere
20554,cluster_8,RFWD3,primary_anywhere
20554,cluster_8,RFX3,primary_anywhere
20554,cluster_8,RGCC,primary_anywhere
20554,cluster_8,RGS10,primary_anywhere
20554,cluster_8,RGS6,primary_anywhere
20554,cluster_8,RGS7,primary_anywhere
20554,cluster_8,RHCE,primary_anywhere
20554,cluster_8,RHEB,primary_anywhere
20554,cluster_8,RHOC,primary_anywhere
20554,cluster_8,RHOT2,primary_anywhere
20554,cluster_8,RHPN2,primary_anywhere
20554,cluster_8,RIMS1,primary_anywhere
20554,cluster_8,RIPK2,primary_anywhere
20554,cluster_8,RLIG1,primary_anywhere
20554,cluster_8,RMDN2,primary_anywhere
20554,cluster_8,RMDN3,primary_anywhere
20554,cluster_8,RNASE4,primary_anywhere
20554,cluster_8,RNASEH2A,primary_anywhere
20554,cluster_8,RNASEH2C,primary_anywhere
20554,cluster_8,RND3,primary_anywhere
20554,cluster_8,RNF135,primary_anywhere
20554,cluster_8,RNF157,primary_anywhere
20554,cluster_8,RNF187,primary_anywhere
20554,cluster_8,RNF220,primary_anywhere
20554,cluster_8,RNF38,primary_anywhere
20554,cluster_8,RNF6,primary_anywhere
20554,cluster_8,RNH1,primary_anywhere
20554,cluster_8,RNMT,primary_anywhere
20554,cluster_8,ROBO1,primary_anywhere
20554,cluster_8,RPA1,primary_anywhere
20554,cluster_8,RPH3A,primary_anywhere
20554,cluster_8,RPH3AL,primary_anywhere
20554,cluster_8,RPL10,primary_anywhere
20554,cluster_8,RPL10A,primary_anywhere
20554,cluster_8,RPL13A,primary_anywhere
20554,cluster_8,RPL18,primary_anywhere
20554,cluster_8,RPL19,primary_anywhere
20554,cluster_8,RPL23,primary_anywhere
20554,cluster_8,RPL23A,primary_anywhere
20554,cluster_8,RPL24,primary_anywhere
20554,cluster_8,RPL26,primary_anywhere
20554,cluster_8,RPL29,primary_anywhere
20554,cluster_8,RPL3,primary_anywhere
20554,cluster_8,RPL30,primary_anywhere
20554,cluster_8,RPL31,primary_anywhere
20554,cluster_8,RPL34,primary_anywhere
20554,cluster_8,RPL35A,primary_anywhere
20554,cluster_8,RPL37,primary_anywhere
20554,cluster_8,RPL4,primary_anywhere
20554,cluster_8,RPL5,primary_anywhere
20554,cluster_8,RPL6,primary_anywhere
20554,cluster_8,RPL7,primary_anywhere
20554,cluster_8,RPL7A,primary_anywhere
20554,cluster_8,RPN2,primary_anywhere
20554,cluster_8,RPRD2,primary_anywhere
20554,cluster_8,RPS11,primary_anywhere
20554,cluster_8,RPS14,primary_anywhere
20554,cluster_8,RPS15A,primary_anywhere
20554,cluster_8,RPS16,primary_anywhere
20554,cluster_8,RPS2,primary_anywhere
20554,cluster_8,RPS26,primary_anywhere
20554,cluster_8,RPS27,primary_anywhere
20554,cluster_8,RPS3,primary_anywhere
20554,cluster_8,RPS4X,primary_anywhere
20554,cluster_8,RPS6,primary_anywhere
20554,cluster_8,RPS6KA2,primary_anywhere
20554,cluster_8,RPS7,primary_anywhere
20554,cluster_8,RPS8,primary_anywhere
20554,cluster_8,RPS9,primary_anywhere
20554,cluster_8,RPTOR,primary_anywhere
20554,cluster_8,RRM1,primary_anywhere
20554,cluster_8,RRM2B,primary_anywhere
20554,cluster_8,RRP36,primary_anywhere
20554,cluster_8,RSPH9,primary_anywhere
